Date,Symbol,Client Name,net_value,action
27-Jan-25,SOBHA,GRAVITON RESEARCH CAPITAL LLP,1453134320.88,BUY
27-Jan-25,TOUCHWOOD,HARYANA REFRACTORIES PRIVATE LIMITED,64809137.120000005,BUY
27-Jan-25,TOUCHWOOD,MANOJ AGARWAL,32659000.0,BUY
27-Jan-25,TOUCHWOOD,VINOD SOMANI,121719773.0,BUY
27-Jun-25,ANNAPURNA,L7 HITECH PRIVATE LIMITED,31207500.0,BUY
27-Jun-25,ANZEN,EDELWEISS INFRASTRUCTURE YIELD PLUS,315168000.0,BUY
27-Jun-25,CONFIPET,COHESION MK BEST IDEAS SUB-TRUST,174286368.74,BUY
27-Jun-25,CUBEINVIT,CUBE MOBILITY INVESTMENTS PTE.LTD.,1010437500.0,BUY
27-Jun-25,GATECHDVR,TEUDDY TECHNOLOGY PRIVATE LIMITED,30825669.45,BUY
27-Jun-25,HBSL,KRISHNA AWTAR KABRA,42399622.53,BUY
27-Jun-25,HUBTOWN,GRAVITON RESEARCH CAPITAL LLP,374469767.98,BUY
27-Jun-25,MASTERTR,HARNEESH KAUR ARORA,266924499.99999997,BUY
27-Jun-25,MASTERTR,RAJINDER KUMAR SINGHANIA,266906250.0,BUY
27-Jun-25,MASTERTR,SECUROCROP SECURITIES INDIA PRIVATE LIMITED,151038310.56,BUY
27-Jun-25,MASTERTR,SHARE INDIA SECURITIES LIMITED,363903872.31,BUY
27-Jun-25,MAYASHEEL,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,42098310.0,BUY
27-Jun-25,MEDICO,PASHUPATI CAPITA SER PVT LTD,57494857.5,BUY
27-Jun-25,MICEL,R R K ENTERPRISE PRIVATE LIMITED,137547000.0,BUY
27-Jun-25,MOBIKWIK,AAKRAYA RESEARCH LLP,322305752.16,BUY
27-Jun-25,MOBIKWIK,GRAVITON RESEARCH CAPITAL LLP,451862442.9,BUY
27-Jun-25,MOBIKWIK,HRTI PRIVATE LIMITED,244668496.94,BUY
27-Jun-25,MOBIKWIK,QE SECURITIES LLP,298110172.98,BUY
27-Jun-25,PFOCUS,A2R HOLDINGS,1708001441.0,BUY
27-Jun-25,PFOCUS,NARESH MAHENDRANATH MALHOTRA,1708001441.0,BUY
27-Jun-25,PFOCUS,RAMDOOT REALTORS PVT LTD,532840415.06,BUY
27-Jun-25,SAFEENTP,CINCO STOCK VISION LLP,47565000.0,BUY
27-Jun-25,SAFEENTP,DEVI TRADERS LLP,53907000.00000001,BUY
27-Jun-25,SAFEENTP,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,184975000.0,BUY
27-Jun-25,SAFEENTP,PASHUPATI CAPITA SER PVT LTD,79275000.0,BUY
27-Mar-25,AHL,GENESIS GRAND GENERAL TRADING L.L.C,63704462.25,BUY
27-Mar-25,BALAJEE,L7 HITECH PRIVATE LIMITED,23245000.0,BUY
27-Mar-25,BEML,MOTILAL OSWAL MUTUAL FUND,812877967.8000001,BUY
27-Mar-25,BIL,AQUA TRADING LLP,28418062.720000003,BUY
27-Mar-25,BIL,WEST SEAS ENTERPRISES LLP,28549760.0,BUY
27-Mar-25,CGCL,AAKRAYA RESEARCH LLP,3362596137.6,BUY
27-Mar-25,CGCL,GRAVITON RESEARCH CAPITAL LLP,3746160026.04,BUY
27-Mar-25,CREATIVE,BODHIVRIKSHA ADVISORS LLP,62119710.0,BUY
27-Mar-25,CREATIVE,SAHASTRAA ADVISORS PRIVATE LIMITED,106643065.58,BUY
27-Mar-25,CREATIVE,SETU SECURITIES PVT LTD,106082676.0,BUY
27-Mar-25,CREATIVE,SURYATEJ ADVISORS LLP,62118900.0,BUY
27-Mar-25,CYIENTDLM,MOTILAL OSWAL MUTUAL FUND,231376707.39,BUY
27-Mar-25,GCHOTELS,ALACRITY SECURITIES LTD,26861976.0,BUY
27-Mar-25,GULPOLY,ELPRO INTERNATIONAL LIMITED,99865706.22,BUY
27-Mar-25,GULPOLY,INTERNATIONAL            CONVEYORS LIMITED,61144103.2,BUY
27-Mar-25,IDEAFORGE,MOTILAL OSWAL MUTUAL FUND,106772953.64999999,BUY
27-Mar-25,JBCHEPHARM,KOTAK MAHINDRA MUTUAL FUND,1999999625.0,BUY
27-Mar-25,JBCHEPHARM,TAU INVESTMENT HOLDINGS PTE LIMITED,14598396650.1,BUY
27-Mar-25,KABRAEXTRU,GP EMERGING MARKETS STRATEGIES LP,54508788.00000001,BUY
27-Mar-25,KABRAEXTRU,UNIVERSITY OF NOTRE DAME DU LAC,77749016.4,BUY
27-Mar-25,MEDICO,KAUSHIK PURNASHANKAR BORISAGAR,43564884.12,BUY
27-Mar-25,MEDICO,PASHUPATI CAPITA SER PVT LTD,23242918.220000003,BUY
27-Mar-25,MEDICO,VISHAL MAHESH WAGHELA,54634712.06999999,BUY
27-Mar-25,MFSL,ICICI PRUDENTIAL MUTUAL FUND,3250000144.0,BUY
27-Mar-25,MFSL,MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED,6116000000.0,BUY
27-Mar-25,PRAMARA,ROHIT NANDKISHORE LAMBA,29031240.0,BUY
27-Mar-25,QPOWER,SAMYAKTVA CONSTRUCTION LLP,154716845.64000002,BUY
27-Mar-25,QUADFUTURE,GRAVITON RESEARCH CAPITAL LLP,222001857.11,BUY
27-Mar-25,QUADFUTURE,HRTI PRIVATE LIMITED,340941056.26,BUY
27-Mar-25,QUADFUTURE,MATHISYS ADVISORS LLP,267353086.8,BUY
27-Mar-25,QUADFUTURE,QE SECURITIES LLP,224774883.17999998,BUY
27-Mar-25,RHIM,GRAVITON RESEARCH CAPITAL LLP,2361794247.96,BUY
27-Mar-25,SBC,SBC INFOTECH LIMITED,40122958.589999996,BUY
27-Mar-25,SDREAMS,ELIMATH ADVISORS PRIVATE LIMITED,66440000.0,BUY
27-Mar-25,SDREAMS,MATHEW  CYRIAC,66440000.0,BUY
27-Mar-25,SHRIRAMPPS,PLEASURE WORK HOMES PRIVATE LIMITED,62393000.0,BUY
27-Mar-25,SHRIRAMPPS,SAMMYS DREAMLAND CO PRIVATE LIMITED,84789250.5,BUY
27-Mar-25,TFCILTD,EKTA  HALWASIYA,345705841.32,BUY
27-Mar-25,VIPIND,GRAVITON RESEARCH CAPITAL LLP,622583496.36,BUY
27-May-25,AFIL,AKME BUILD ESTATE LIMITED,22923000.0,BUY
27-May-25,AFIL,MANJU DEVI JAIN,22923000.0,BUY
27-May-25,APOLLO,AAKRAYA RESEARCH LLP,813391770.72,BUY
27-May-25,APOLLO,GRAVITON RESEARCH CAPITAL LLP,786615602.8799999,BUY
27-May-25,APOLLO,HRTI PRIVATE LIMITED,771414980.1800001,BUY
27-May-25,APOLLO,MATHISYS ADVISORS LLP,495122175.55,BUY
27-May-25,APOLLO,QE SECURITIES LLP,678930049.11,BUY
27-May-25,BORANA,KSHITIJ PORTFOLIO PVT LTD,48600000.0,BUY
27-May-25,BORANA,PINE OAK GLOBAL FUND,34381341.0,BUY
27-May-25,CAMLINFINE,ADITYA SINGHANIA,256101185.48000002,BUY
27-May-25,COSMOFIRST,RAVI KANT JAIPURIA,255507382.0,BUY
27-May-25,INDIGO,RAKESH GANGWAL,11561128800.0,BUY
27-May-25,INDIGO,THE CHINKERPOO FAMILY TRUST,104076827100.0,BUY
27-May-25,KAMDHENU,SW CAPITAL PRIVATE LIMITED,266398911.60000002,BUY
27-May-25,KAMDHENU,VARDHILAL SHIVRAMBHAI THAKKAR,105595000.0,BUY
27-May-25,LLOYDS-RE1,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,162500000.0,BUY
27-May-25,LLOYDS-RE1,LLOYDS ENTERPRISES LIMITED,292589712.90000004,BUY
27-May-25,MTNL,GRAVITON RESEARCH CAPITAL LLP,174860614.95000002,BUY
27-May-25,MTNL,HRTI PRIVATE LIMITED,126460207.85,BUY
27-May-25,NRL,SW CAPITAL PRIVATE LIMITED,105854627.0,BUY
27-May-25,SHRIRAMPPS,NK SECURITIES RESEARCH PRIVATE LIMITED,261126212.0,BUY
27-May-25,TECHLABS,CHHATISGARH INVESTMENTS LIMITED,80373475.0,BUY
27-May-25,TFCILTD,ADITYA KUMAR HALWASIYA,220760000.0,BUY
27-Nov-24,AARTECH,KABRA KAILASH,24966130.0,BUY
27-Nov-24,DIL,BANSRAJ GOND,39835073.75,BUY
27-Nov-24,DIL,ELAN VENTURES PRIVATE LIMITED,25459644.04,BUY
27-Nov-24,MANAKCOAT,BEACON STONE CAPITAL VCC - BEACON STONE I,41958000.00000001,BUY
27-Nov-24,NIITLTD,HRTI PRIVATE LIMITED,342079725.45,BUY
27-Nov-24,PIXTRANS,CRONY VYAPAR PVT LTD,705224010.24,BUY
27-Nov-24,ROCKINGDCE,SHARE INDIA SECURITIES LIMITED,28811740.0,BUY
27-Nov-24,SHAILY,MOTILAL OSWAL MUTUAL FUND,291839033.64,BUY
27-Nov-24,SPMLINFRA,CLIENT ROSEHILL LIMITED,127179000.0,BUY
27-Nov-24,SYSTANGO,SRESTHA FINVEST LIMITED,113772516.0,BUY
27-Nov-24,TI,GRAVITON RESEARCH CAPITAL LLP,928407179.7,BUY
27-Nov-24,ZFCVINDIA,ADITYA BIRLA SUN LIFE MUTUAL FUND,1992407200.0,BUY
27-Nov-24,ZFCVINDIA,WABCO ASIA PRIVATE LIMITED,10221455800.0,BUY
27-Sep-24,ALPA,NK SECURITIES RESEARCH PRIVATE LIMITED,47845288.72,BUY
27-Sep-24,AVIANSH,PIGEON EXPORTS INTERNATIONAL PRIVATE LIMITED,29814600.000000004,BUY
27-Sep-24,BAJAJHIND,GRAVITON RESEARCH CAPITAL LLP,679752240.9000001,BUY
27-Sep-24,BALRAMCHIN,GRAVITON RESEARCH CAPITAL LLP,1874084847.75,BUY
27-Sep-24,DEVIT,SAINT  CAPITAL  FUND,37860000.0,BUY
27-Sep-24,DIAMONDYD,AAKRAYA RESEARCH LLP,430663268.88,BUY
27-Sep-24,DIAMONDYD,ALPHAGREP SECURITIES PRIVATE LIMITED,399028317.6,BUY
27-Sep-24,DIAMONDYD,GRAVITON RESEARCH CAPITAL LLP,335944054.6,BUY
27-Sep-24,DIAMONDYD,HRTI PRIVATE LIMITED,428601932.16999996,BUY
27-Sep-24,DIAMONDYD,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,480760348.32,BUY
27-Sep-24,DIAMONDYD,QE SECURITIES LLP,256003062.45999998,BUY
27-Sep-24,DYNAMATECH,MOTILAL OSWAL MUTUAL FUND,386078400.0,BUY
27-Sep-24,EASEMYTRIP,HRTI PRIVATE LIMITED,886131612.0999999,BUY
27-Sep-24,ENVIRO,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,28575500.0,BUY
27-Sep-24,GATECH,ACHINTYA SECURITIES PRIVATE LIMITED,21282486.72,BUY
27-Sep-24,GATECH,DHRUV GANJI,37889705.28,BUY
27-Sep-24,GATECH,ISHAAN TRADEFIN LLP,59513720.51,BUY
27-Sep-24,GATECH,SAHASTRAA ADVISORS PRIVATE LIMITED,39675183.72,BUY
27-Sep-24,GATECH,VIKRAMBHAI GOKALBHAI CHAUDHARI,63841650.480000004,BUY
27-Sep-24,JMFINANCIL,GRAVITON RESEARCH CAPITAL LLP,1417381714.55,BUY
27-Sep-24,KRITIKA,L7 HITECH PRIVATE LIMITED,85194918.0,BUY
27-Sep-24,KRITIKA,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,98400000.0,BUY
27-Sep-24,KRITIKA,SETU SECURITIES PVT LTD,103149060.09,BUY
